loanid,loaner_name,product_amount,loan_rate,loan_term,tender_name,amount,level_name,level_value,end_time,tender_time,id,url,tender_count
20502836,sellfish,11000,20,12,pdu7411012881,58,C,5,2016/9/22,2016/9/22 7:22,5081825,http://invest.ppdai.com/loan/info?id=20502836,133
20502836,sellfish,11000,20,12,pdu74146650,58,C,5,2016/9/22,2016/9/22 7:22,5081747,http://invest.ppdai.com/loan/info?id=20502836,133
20502845,pdu1331611870,2882,22,12,Rainbow12mu015,118,D,6,2016/9/22,2016/9/22 8:41,997158,http://invest.ppdai.com/loan/info?id=20502845,26
20502845,pdu1331611870,2882,22,12,Rainbow12mu023,151,D,6,2016/9/22,2016/9/22 8:41,5081695,http://invest.ppdai.com/loan/info?id=20502845,26
20502860,rong6126256,7456,20,12,pdu1501215400,50,C,5,2016/9/22,2016/9/22 8:10,5081665,http://invest.ppdai.com/loan/info?id=20502860,20
20502871,pdu45553650,5585,22,12,fqh13942135596,50,D,6,2016/9/22,2016/9/22 8:37,5081646,http://invest.ppdai.com/loan/info?id=20502871,25
20502876,pdu7172540523,2531,22,12,Rainbow12mu011,511,D,6,2016/9/22,2016/9/22 8:11,997127,http://invest.ppdai.com/loan/info?id=20502876,8
20502885,pdu64371714,3556,20,6,pdu46071067,50,C,5,2016/9/22,2016/9/22 7:25,5081610,http://invest.ppdai.com/loan/info?id=20502885,36
20502885,pdu64371714,3556,20,6,pdu7006102251,50,C,5,2016/9/22,2016/9/22 7:25,5081611,http://invest.ppdai.com/loan/info?id=20502885,36
20502891,pdu6070740884,6746,20,6,soskill,50,D,6,2016/9/22,2016/9/22 8:37,5081534,http://invest.ppdai.com/loan/info?id=20502891,77
20502906,pdu5410704311,2047,20,6,pdu48856804,128,C,5,2016/9/22,2016/9/22 8:01,5081474,http://invest.ppdai.com/loan/info?id=20502906,27
20502908,pdu2871337656,6500,12,12,ming4585,50,AA,2,2016/9/22,2016/9/22 8:09,5081416,http://invest.ppdai.com/loan/info?id=20502908,55
20502908,pdu2871337656,6500,12,12,pdu24201160,100,AA,2,2016/9/22,2016/9/22 8:09,5081432,http://invest.ppdai.com/loan/info?id=20502908,55
20502922,pdu2303616548,2055,32,12,Caifu_Product_TD,2055,F,8,2016/9/22,2016/9/22 7:30,997081,http://invest.ppdai.com/loan/info?id=20502922,1
20502930,pdu7768711716,3202,20,12,bigsealing,50,C,5,2016/9/22,2016/9/22 7:25,5081376,http://invest.ppdai.com/loan/info?id=20502930,25
20502932,pdu2122357753,2800,22,12,Rainbow12mu137,10,D,6,2016/9/27,2016/9/27 0:42,5081358,http://invest.ppdai.com/loan/info?id=20502932,14
20502937,pdu6425077528,850,35.989,1.4,ccdwbm,850,D,6,2016/9/22,2016/9/22 8:05,997066,http://invest.ppdai.com/loan/info?id=20502937,1
20502957,pdu42722488,5000,12,12,pdu72450246,200,AA,2,2016/9/22,2016/9/22 8:09,5081325,http://invest.ppdai.com/loan/info?id=20502957,34
20503005,pdu6607864507,2300,20,10,zrainbow008,600,C,5,2016/9/22,2016/9/22 7:40,5081224,http://invest.ppdai.com/loan/info?id=20503005,13
20503015,pdu61882544,1000,20,12,Rainbow12mu009,264,C,5,2016/9/22,2016/9/22 8:41,996988,http://invest.ppdai.com/loan/info?id=20503015,6
20503027,pdu4360210627,4388,20,6,fftyro,61,C,5,2016/9/22,2016/9/22 7:28,5081192,http://invest.ppdai.com/loan/info?id=20503027,47
20503027,pdu4360210627,4388,20,6,pdu06011882,50,C,5,2016/9/22,2016/9/22 7:28,5081173,http://invest.ppdai.com/loan/info?id=20503027,47
20503027,pdu4360210627,4388,20,6,pdu1404543120,50,C,5,2016/9/22,2016/9/22 7:28,5081209,http://invest.ppdai.com/loan/info?id=20503027,47
20503027,pdu4360210627,4388,20,6,pdu40020050,51,C,5,2016/9/22,2016/9/22 7:28,5081177,http://invest.ppdai.com/loan/info?id=20503027,47
20503027,pdu4360210627,4388,20,6,pdu84211611,5,C,5,2016/9/22,2016/9/22 7:28,996976,http://invest.ppdai.com/loan/info?id=20503027,47
20503027,pdu4360210627,4388,20,6,yinrong81,202,C,5,2016/9/22,2016/9/22 7:28,5081170,http://invest.ppdai.com/loan/info?id=20503027,47
20503037,pdu75716707,500,10.5,3,heqixiu3260,100,AA,2,2016/9/22,2016/9/22 8:03,5081163,http://invest.ppdai.com/loan/info?id=20503037,5
20503037,pdu75716707,500,10.5,3,qihuak,266,AA,2,2016/9/22,2016/9/22 8:02,5081165,http://invest.ppdai.com/loan/info?id=20503037,5
20503047,rong4000876,6450,12,12,fwf6,300,AA,2,2016/9/22,2016/9/22 7:30,5081132,http://invest.ppdai.com/loan/info?id=20503047,23
20503047,rong4000876,6450,12,12,pdu3100073424,100,AA,2,2016/9/22,2016/9/22 7:30,5081144,http://invest.ppdai.com/loan/info?id=20503047,23
20503052,LYX574273862,3000,7,1,thy66,100,AAA,1,2016/9/22,2016/9/22 7:30,5081128,http://invest.ppdai.com/loan/info?id=20503052,11
20503053,pdu18482515,7000,10.03,12,fy6886,120,AAA,1,2016/9/25,2016/9/25 14:45,5081091,http://invest.ppdai.com/loan/info?id=20503053,55
20503053,pdu18482515,7000,10.03,12,pdu0865483160,200,AAA,1,2016/9/25,2016/9/25 16:58,5081079,http://invest.ppdai.com/loan/info?id=20503053,55
20503053,pdu18482515,7000,10.03,12,pdu30170036,200,AAA,1,2016/9/25,2016/9/25 17:05,5081075,http://invest.ppdai.com/loan/info?id=20503053,55
20503053,pdu18482515,7000,10.03,12,pdu77688858,50,AAA,1,2016/9/25,2016/9/25 17:15,5081070,http://invest.ppdai.com/loan/info?id=20503053,55
20503053,pdu18482515,7000,10.03,12,pdu8677211612,50,AAA,1,2016/9/25,2016/9/25 17:20,5081064,http://invest.ppdai.com/loan/info?id=20503053,55
20503064,pdu3437324577,3121,20,6,pdu1107260853,50,C,5,2016/9/22,2016/9/22 7:37,5081047,http://invest.ppdai.com/loan/info?id=20503064,19
20503070,tkggso25,4000,20,6,pdu10681081,200,C,5,2016/9/22,2016/9/22 8:35,5081034,http://invest.ppdai.com/loan/info?id=20503070,45
20503077,pdu52281585,2505,12,12,hnnyhwf,50,AA,2,2016/9/22,2016/9/22 8:08,5080985,http://invest.ppdai.com/loan/info?id=20503077,30
20503077,pdu52281585,2505,12,12,pdu6227663858,100,AA,2,2016/9/22,2016/9/22 8:08,5080986,http://invest.ppdai.com/loan/info?id=20503077,30
20503102,pdu22532676,10000,10.53,12,lq901216,100,AAA,1,2016/9/25,2016/9/25 13:20,5080903,http://invest.ppdai.com/loan/info?id=20503102,104
20503102,pdu22532676,10000,10.53,12,panda28,200,AAA,1,2016/9/25,2016/9/25 13:50,5080870,http://invest.ppdai.com/loan/info?id=20503102,104
20503102,pdu22532676,10000,10.53,12,pdu1115343114,50,AAA,1,2016/9/25,2016/9/23 21:45,5080959,http://invest.ppdai.com/loan/info?id=20503102,104
20503107,lsgsliyi63,3000,7,1,pdu5656187404,50,AAA,1,2016/9/22,2016/9/22 8:10,5080861,http://invest.ppdai.com/loan/info?id=20503107,11
20503107,lsgsliyi63,3000,7,1,pdu68067542,170,AAA,1,2016/9/22,2016/9/22 8:23,996896,http://invest.ppdai.com/loan/info?id=20503107,11
20503110,pdu15075130,9000,7,1,pdu00566515,800,AAA,1,2016/9/22,2016/9/22 8:24,5080840,http://invest.ppdai.com/loan/info?id=20503110,19
20503110,pdu15075130,9000,7,1,pdu5544171727,50,AAA,1,2016/9/22,2016/9/22 8:45,5080830,http://invest.ppdai.com/loan/info?id=20503110,19
20503124,pdu4416733571,4500,22,12,pdu86238333,10,D,6,2016/9/28,2016/9/28 17:14,5080801,http://invest.ppdai.com/loan/info?id=20503124,14
20503127,pdu3136380701,2583,12,12,pp062214,50,AA,2,2016/9/22,2016/9/22 7:37,5080777,http://invest.ppdai.com/loan/info?id=20503127,19
20503130,pdu1780145311,10000,8.88,3,pdu46204886,50,AAA,1,2016/9/22,2016/9/22 8:50,5080771,http://invest.ppdai.com/loan/info?id=20503130,26
20503145,pdu2404380122,2275,26,12,Rainbow12mu159,207,E,7,2016/9/22,2016/9/22 18:41,996858,http://invest.ppdai.com/loan/info?id=20503145,6
20503145,pdu2404380122,2275,26,12,Rainbow12mu162,600,E,7,2016/9/22,2016/9/22 18:41,5080734,http://invest.ppdai.com/loan/info?id=20503145,6
20503149,pdu3025884162,3266,22,12,pdu7764886814,50,D,6,2016/9/22,2016/9/22 7:38,5080722,http://invest.ppdai.com/loan/info?id=20503149,21
20503156,pdu6388150721,5500,20,12,jimmyxiejun,50,C,5,2016/9/22,2016/9/22 8:47,5080672,http://invest.ppdai.com/loan/info?id=20503156,49
20503156,pdu6388150721,5500,20,12,pdu7173747283,50,C,5,2016/9/22,2016/9/22 8:46,5080700,http://invest.ppdai.com/loan/info?id=20503156,49
20503156,pdu6388150721,5500,20,12,Yibao6665,50,C,5,2016/9/22,2016/9/22 8:46,5080694,http://invest.ppdai.com/loan/info?id=20503156,49
20503181,rong1050287,3000,12,12,maisonhan33,100,AA,2,2016/9/22,2016/9/22 8:35,5080656,http://invest.ppdai.com/loan/info?id=20503181,28
20503181,rong1050287,3000,12,12,pdu0881458620,50,AA,2,2016/9/22,2016/9/22 8:34,5080657,http://invest.ppdai.com/loan/info?id=20503181,28
20503183,pdu0053148623,500,16,6,pdu25340353,80,A,3,2016/9/22,2016/9/22 8:34,5080634,http://invest.ppdai.com/loan/info?id=20503183,8
20503184,pdu7000745778,7715,18,6,liangwei900,58,B,4,2016/9/22,2016/9/22 7:34,5080552,http://invest.ppdai.com/loan/info?id=20503184,88
20503184,pdu7000745778,7715,18,6,pdu77177084,300,B,4,2016/9/22,2016/9/22 7:33,5080624,http://invest.ppdai.com/loan/info?id=20503184,88
20503184,pdu7000745778,7715,18,6,pengrongnj,55,B,4,2016/9/22,2016/9/22 7:33,5080614,http://invest.ppdai.com/loan/info?id=20503184,88
20503184,pdu7000745778,7715,18,6,zhangsh520,58,B,4,2016/9/22,2016/9/22 7:33,5080573,http://invest.ppdai.com/loan/info?id=20503184,88
20503196,pdu2238311780,950,35.989,0.233,ccdwbm,950,D,6,2016/9/22,2016/9/22 8:05,996807,http://invest.ppdai.com/loan/info?id=20503196,1
20503198,pdu4344517837,1000,12,12,xiaojizaicqu,23,AA,2,2016/9/22,2016/9/22 8:37,996805,http://invest.ppdai.com/loan/info?id=20503198,12
20503201,pdu47620176,3000,8.01,3,boldhorse,53,AAA,1,2016/9/22,2016/9/22 8:14,5080509,http://invest.ppdai.com/loan/info?id=20503201,5
20503210,pdu2250416762,1500,12,12,caihong12mu0016,328,AA,2,2016/9/30,2016/9/30 9:51,996793,http://invest.ppdai.com/loan/info?id=20503210,8
20503225,pdu1583347482,7000,20,12,pdu03154667,50,C,5,2016/9/22,2016/9/22 8:16,5080454,http://invest.ppdai.com/loan/info?id=20503225,57
20503230,pdu48157061,3000,8.01,3,pdu30462622,125,AAA,1,2016/9/22,2016/9/22 15:36,5080417,http://invest.ppdai.com/loan/info?id=20503230,20
20503238,pdu0583504883,15000,11.6,12,LYX574273862,200,AAA,1,2016/9/22,2016/9/22 8:49,5080368,http://invest.ppdai.com/loan/info?id=20503238,53
20503238,pdu0583504883,15000,11.6,12,pdu8400801706,217,AAA,1,2016/9/22,2016/9/22 8:59,5080348,http://invest.ppdai.com/loan/info?id=20503238,53
20503238,pdu0583504883,15000,11.6,12,wickiedwolf,100,AAA,1,2016/9/22,2016/9/22 9:00,5080335,http://invest.ppdai.com/loan/info?id=20503238,53
20503245,pdu7522377804,2475,20,6,pdu5228520071,100,C,5,2016/9/22,2016/9/22 7:39,5080331,http://invest.ppdai.com/loan/info?id=20503245,5
20503248,pdu2818371201,2000,12,12,yagjzx,50,AA,2,2016/9/22,2016/9/22 8:32,5080313,http://invest.ppdai.com/loan/info?id=20503248,20
20503249,pdu1648634362,7000,20,6,pdu0072044372,20,C,5,2016/9/22,2016/9/22 10:18,5080292,http://invest.ppdai.com/loan/info?id=20503249,56
20503249,pdu1648634362,7000,20,6,pdu7101625447,69,C,5,2016/9/22,2016/9/22 10:37,5080262,http://invest.ppdai.com/loan/info?id=20503249,56
20503256,zhujihong1988,50000,11.5,12,LYX574273862,50,AAA,1,2016/9/23,2016/9/22 18:38,5080212,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,pdu25833877,50,AAA,1,2016/9/23,2016/9/22 23:49,5080142,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,pdu3674016381,100,AAA,1,2016/9/23,2016/9/23 6:30,5080062,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,pdu52345572,50,AAA,1,2016/9/23,2016/9/22 16:36,5080230,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,pdu53178107,200,AAA,1,2016/9/23,2016/9/23 6:15,5080070,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,pdu5454723442,50,AAA,1,2016/9/23,2016/9/23 2:05,5080120,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,pdu57615436,200,AAA,1,2016/9/23,2016/9/22 22:50,5080165,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,sbr1234,54,AAA,1,2016/9/23,2016/9/23 1:20,5080130,http://invest.ppdai.com/loan/info?id=20503256,257
20503256,zhujihong1988,50000,11.5,12,xinyiliu,120,AAA,1,2016/9/23,2016/9/23 1:15,5080131,http://invest.ppdai.com/loan/info?id=20503256,257
20503271,pdu5076235734,1300,35.989,0.7,ccdwbm,1300,D,6,2016/9/22,2016/9/22 8:32,996732,http://invest.ppdai.com/loan/info?id=20503271,1
20503279,pdu31534455,5500,12,12,pdu16281601,50,AA,2,2016/9/22,2016/9/22 8:39,5079857,http://invest.ppdai.com/loan/info?id=20503279,44
20503279,pdu31534455,5500,12,12,pdu3555715488,50,AA,2,2016/9/22,2016/9/22 8:38,5079882,http://invest.ppdai.com/loan/info?id=20503279,44
20503279,pdu31534455,5500,12,12,pdu56041302,50,AA,2,2016/9/22,2016/9/22 8:39,5079870,http://invest.ppdai.com/loan/info?id=20503279,44
20503287,pdu2571865708,663,22,12,dhfilter999,50,D,6,2016/9/22,2016/9/22 8:06,5079846,http://invest.ppdai.com/loan/info?id=20503287,10
20503287,pdu2571865708,663,22,12,pdu4476475720,58,D,6,2016/9/22,2016/9/22 8:07,5079841,http://invest.ppdai.com/loan/info?id=20503287,10
20503287,pdu2571865708,663,22,12,pdu84763680,186,D,6,2016/9/22,2016/9/22 8:07,5079842,http://invest.ppdai.com/loan/info?id=20503287,10
20503294,rong0164647,2630,20,12,pdu0314244834,50,C,5,2016/9/22,2016/9/22 7:42,5079839,http://invest.ppdai.com/loan/info?id=20503294,19
20503319,pdu8324524862,859,20,6,bigsealing,50,C,5,2016/9/22,2016/9/22 8:30,5079820,http://invest.ppdai.com/loan/info?id=20503319,13
20503326,pdu05451414,7000,18,6,liangwei900,58,B,4,2016/9/22,2016/9/22 7:43,5079794,http://invest.ppdai.com/loan/info?id=20503326,72
20503326,pdu05451414,7000,18,6,pdu07113253,50,B,4,2016/9/22,2016/9/22 7:45,5079774,http://invest.ppdai.com/loan/info?id=20503326,72
20503326,pdu05451414,7000,18,6,pdu24812616,100,B,4,2016/9/22,2016/9/22 7:47,5079764,http://invest.ppdai.com/loan/info?id=20503326,72
20503326,pdu05451414,7000,18,6,pdu56320868,50,B,4,2016/9/22,2016/9/22 7:49,5079758,http://invest.ppdai.com/loan/info?id=20503326,72
20503326,pdu05451414,7000,18,6,pdu6805416656,50,B,4,2016/9/22,2016/9/22 7:54,5079741,http://invest.ppdai.com/loan/info?id=20503326,72
20503326,pdu05451414,7000,18,6,pdu8417274806,50,B,4,2016/9/22,2016/9/22 7:44,5079786,http://invest.ppdai.com/loan/info?id=20503326,72
20503327,pdu4677067507,200,35.989,1.4,ccdwbm,200,D,6,2016/9/22,2016/9/22 8:05,996676,http://invest.ppdai.com/loan/info?id=20503327,1
20503330,pdu6461755461,908,12,12,fryouai,200,AA,2,2016/9/22,2016/9/22 8:08,5079718,http://invest.ppdai.com/loan/info?id=20503330,10
20503336,pdu2686812512,3500,20,6,pdu4221741007,20,C,5,2016/9/22,2016/9/22 8:46,5079672,http://invest.ppdai.com/loan/info?id=20503336,48
20503336,pdu2686812512,3500,20,6,pdu6741473746,100,C,5,2016/9/22,2016/9/22 8:45,5079681,http://invest.ppdai.com/loan/info?id=20503336,48
20503337,pdu81422267,2547,18,6,pdu31528637,187,B,4,2016/9/22,2016/9/22 7:45,5079630,http://invest.ppdai.com/loan/info?id=20503337,34
20503337,pdu81422267,2547,18,6,pdu4764441854,51,B,4,2016/9/22,2016/9/22 7:45,5079624,http://invest.ppdai.com/loan/info?id=20503337,34
20503345,pdu14242137,2784,20,6,pdu0314244834,50,C,5,2016/9/22,2016/9/22 7:41,5079559,http://invest.ppdai.com/loan/info?id=20503345,37
20503345,pdu14242137,2784,20,6,pdu52040256,200,C,5,2016/9/22,2016/9/22 7:44,5079546,http://invest.ppdai.com/loan/info?id=20503345,37
20503353,pdu07474361,5000,20,12,paihqzcb,500,C,5,2016/9/22,2016/9/22 9:01,5079497,http://invest.ppdai.com/loan/info?id=20503353,33
20503353,pdu07474361,5000,20,12,pdu2126707580,300,C,5,2016/9/22,2016/9/22 8:46,5079516,http://invest.ppdai.com/loan/info?id=20503353,33
20503353,pdu07474361,5000,20,12,pdu5731055566,10,C,5,2016/9/22,2016/9/22 8:36,5079522,http://invest.ppdai.com/loan/info?id=20503353,33
20503353,pdu07474361,5000,20,12,Wjiajiang,50,C,5,2016/9/22,2016/9/22 8:53,5079506,http://invest.ppdai.com/loan/info?id=20503353,33
20503354,rong5134238,5536,20,8,pdu0776135188,50,C,5,2016/9/22,2016/9/22 8:02,5079484,http://invest.ppdai.com/loan/info?id=20503354,12
20503365,pdu0222838065,2379,20,6,doggie54,56,C,5,2016/9/22,2016/9/22 7:59,5079415,http://invest.ppdai.com/loan/info?id=20503365,31
20503365,pdu0222838065,2379,20,6,pdu3024445215,50,C,5,2016/9/22,2016/9/22 7:52,5079429,http://invest.ppdai.com/loan/info?id=20503365,31
20503365,pdu0222838065,2379,20,6,pdu3402578455,335,C,5,2016/9/22,2016/9/22 7:56,5079421,http://invest.ppdai.com/loan/info?id=20503365,31
20503375,rong6842502,3325,20,6,pdu7748802660,42,C,5,2016/9/22,2016/9/22 7:39,996628,http://invest.ppdai.com/loan/info?id=20503375,42
20503387,pdu6468513157,2000,22,12,paihqzcb,446,D,6,2016/9/22,2016/9/22 8:41,996616,http://invest.ppdai.com/loan/info?id=20503387,7
20503388,pdu1620241324,7000,32,11,zrainbow006,129,E,7,2016/9/22,2016/9/22 7:50,5079317,http://invest.ppdai.com/loan/info?id=20503388,27
20503396,pdu8350383628,2000,20,12,Michael0523,61,D,6,2016/9/22,2016/9/22 7:43,5079300,http://invest.ppdai.com/loan/info?id=20503396,21
20503396,pdu8350383628,2000,20,12,pdu27216202,57,D,6,2016/9/22,2016/9/22 7:43,5079309,http://invest.ppdai.com/loan/info?id=20503396,21
20503397,gouwuzuzi,3229,20,12,Rainbow12mu104,97,C,5,2016/9/22,2016/9/22 7:50,5079283,http://invest.ppdai.com/loan/info?id=20503397,12
20503397,gouwuzuzi,3229,20,12,Rainbow12mu115,600,C,5,2016/9/22,2016/9/22 7:50,5079286,http://invest.ppdai.com/loan/info?id=20503397,12
20503400,pdu2650787274,2467,18,6,pdu42706355,50,B,4,2016/9/22,2016/9/22 7:58,5079263,http://invest.ppdai.com/loan/info?id=20503400,21
20503400,pdu2650787274,2467,18,6,pdu8325826721,50,B,4,2016/9/22,2016/9/22 7:48,5079274,http://invest.ppdai.com/loan/info?id=20503400,21
20503406,pdu70340754,2579,20,6,pdu6817873616,80,C,5,2016/9/22,2016/9/22 7:45,5079262,http://invest.ppdai.com/loan/info?id=20503406,30
20503418,pdu5101560102,4100,22,12,paihqzcb,468,D,6,2016/9/22,2016/9/22 9:11,996585,http://invest.ppdai.com/loan/info?id=20503418,35
20503418,pdu5101560102,4100,22,12,pdu0471378065,50,D,6,2016/9/22,2016/9/22 9:10,5079164,http://invest.ppdai.com/loan/info?id=20503418,35
20503418,pdu5101560102,4100,22,12,pdu2148810363,200,D,6,2016/9/22,2016/9/22 9:08,5079173,http://invest.ppdai.com/loan/info?id=20503418,35
20503418,pdu5101560102,4100,22,12,pdu3802732324,55,D,6,2016/9/22,2016/9/22 9:06,5079180,http://invest.ppdai.com/loan/info?id=20503418,35
20503418,pdu5101560102,4100,22,12,pdu6515386186,50,D,6,2016/9/22,2016/9/22 9:06,5079184,http://invest.ppdai.com/loan/info?id=20503418,35
20503418,pdu5101560102,4100,22,12,pdu7664557104,61,D,6,2016/9/22,2016/9/22 9:06,5079183,http://invest.ppdai.com/loan/info?id=20503418,35
20503418,pdu5101560102,4100,22,12,pdu86027803,50,D,6,2016/9/22,2016/9/22 9:03,5079191,http://invest.ppdai.com/loan/info?id=20503418,35
20503435,pdu4273213472,5500,20,6,pdu61512110,20,C,5,2016/9/22,2016/9/22 9:00,5079082,http://invest.ppdai.com/loan/info?id=20503435,63
20503435,pdu4273213472,5500,20,6,pdu6805416656,50,C,5,2016/9/22,2016/9/22 9:01,5079076,http://invest.ppdai.com/loan/info?id=20503435,63
20503442,pdu2640584016,550,35.989,1.4,ccdwbm,550,D,6,2016/9/22,2016/9/22 8:33,996561,http://invest.ppdai.com/loan/info?id=20503442,1
20503473,pdu8445885068,6000,22,12,pdu77526503,10,D,6,2016/9/22,2016/9/22 16:38,5079043,http://invest.ppdai.com/loan/info?id=20503473,18
20503473,pdu8445885068,6000,22,12,zrainbow063,600,D,6,2016/9/22,2016/9/22 16:11,5079055,http://invest.ppdai.com/loan/info?id=20503473,18
20503481,pdu2416170174,6000,22,12,pdu5101751571,100,D,6,2016/9/28,2016/9/28 22:13,5079035,http://invest.ppdai.com/loan/info?id=20503481,43
20503523,pdu6036021056,520,16,6,pdu7820367276,75,A,3,2016/9/22,2016/9/22 9:04,5078988,http://invest.ppdai.com/loan/info?id=20503523,9
20503525,ai051230,10880,26,12,Rainbow12mu127,51,E,7,2016/9/22,2016/9/22 7:50,5078971,http://invest.ppdai.com/loan/info?id=20503525,40
20503530,pdu4453623406,1077,18,6,pdu5337851661,85,B,4,2016/9/22,2016/9/22 7:42,5078942,http://invest.ppdai.com/loan/info?id=20503530,13
20503538,pdu7866415474,4178,20,6,HCH1538,50,C,5,2016/9/22,2016/9/22 9:16,5078911,http://invest.ppdai.com/loan/info?id=20503538,56
20503538,pdu7866415474,4178,20,6,pdu1143355884,50,C,5,2016/9/22,2016/9/22 9:22,5078898,http://invest.ppdai.com/loan/info?id=20503538,56
20503538,pdu7866415474,4178,20,6,pdu2476468673,100,C,5,2016/9/22,2016/9/22 9:14,5078923,http://invest.ppdai.com/loan/info?id=20503538,56
20503538,pdu7866415474,4178,20,6,pdu3238708454,50,C,5,2016/9/22,2016/9/22 9:25,5078879,http://invest.ppdai.com/loan/info?id=20503538,56
20503538,pdu7866415474,4178,20,6,pdu3633577137,10,C,5,2016/9/22,2016/9/22 9:05,5078930,http://invest.ppdai.com/loan/info?id=20503538,56
20503538,pdu7866415474,4178,20,6,zhaojiu,50,C,5,2016/9/22,2016/9/22 9:22,5078892,http://invest.ppdai.com/loan/info?id=20503538,56
20503539,pdu8070113526,2176,20,6,zcrystal,50,B,4,2016/9/22,2016/9/22 7:51,5078860,http://invest.ppdai.com/loan/info?id=20503539,19
20503542,pandasws,3268,20,12,Rainbow12mu082,166,C,5,2016/9/22,2016/9/22 7:50,996461,http://invest.ppdai.com/loan/info?id=20503542,11
20503542,pandasws,3268,20,12,Rainbow12mu114,600,C,5,2016/9/22,2016/9/22 7:50,5078849,http://invest.ppdai.com/loan/info?id=20503542,11
20503548,pdu3672406215,1487,20,6,pdu1435201346,200,C,5,2016/9/22,2016/9/22 8:34,5078835,http://invest.ppdai.com/loan/info?id=20503548,13
20503548,pdu3672406215,1487,20,6,pdu2848553353,20,C,5,2016/9/22,2016/9/22 8:34,5078841,http://invest.ppdai.com/loan/info?id=20503548,13
20503548,pdu3672406215,1487,20,6,pdu6667638356,50,C,5,2016/9/22,2016/9/22 8:34,5078840,http://invest.ppdai.com/loan/info?id=20503548,13
20503561,pdu0457413057,2000,20,6,pdu37368124,50,C,5,2016/9/22,2016/9/22 7:49,5078814,http://invest.ppdai.com/loan/info?id=20503561,16
20503562,pdu2167140660,3959,20,12,xzhsz,50,C,5,2016/9/22,2016/9/22 8:40,5078766,http://invest.ppdai.com/loan/info?id=20503562,50
20503569,pdu7512003476,250,35.989,0.233,ccdwbm,250,D,6,2016/9/22,2016/9/22 8:32,996434,http://invest.ppdai.com/loan/info?id=20503569,1
20503578,plldd,4600,20,8,Caifu_Product_TD,1018,D,6,2016/9/22,2016/9/22 8:10,996425,http://invest.ppdai.com/loan/info?id=20503578,47
20503578,plldd,4600,20,8,pdu4074875330,50,D,6,2016/9/22,2016/9/22 7:56,5078701,http://invest.ppdai.com/loan/info?id=20503578,47
20503578,plldd,4600,20,8,pdu4225578634,50,D,6,2016/9/22,2016/9/22 8:02,5078689,http://invest.ppdai.com/loan/info?id=20503578,47
20503578,plldd,4600,20,8,pdu43570120,20,D,6,2016/9/22,2016/9/22 7:51,5078710,http://invest.ppdai.com/loan/info?id=20503578,47
20503599,pdu2088203488,4000,18,6,pdu2324277502,58,B,4,2016/9/22,2016/9/22 7:44,5078653,http://invest.ppdai.com/loan/info?id=20503599,53
20503599,pdu2088203488,4000,18,6,pdu4556378672,600,B,4,2016/9/22,2016/9/22 7:44,5078655,http://invest.ppdai.com/loan/info?id=20503599,53
20503610,pdu76704751,2810,20,6,cqz8780,75,C,5,2016/9/26,2016/9/26 18:26,5078612,http://invest.ppdai.com/loan/info?id=20503610,29
20503610,pdu76704751,2810,20,6,pdu28388030,53,C,5,2016/9/26,2016/9/26 18:27,5078595,http://invest.ppdai.com/loan/info?id=20503610,29
20503610,pdu76704751,2810,20,6,pdu3157083211,54,C,5,2016/9/26,2016/9/26 18:27,5078606,http://invest.ppdai.com/loan/info?id=20503610,29
20503612,pdu3714487733,2000,20,12,pdu0255366461,50,C,5,2016/9/22,2016/9/22 7:45,5078587,http://invest.ppdai.com/loan/info?id=20503612,17
20503614,pdu6566106237,1690,20,12,lw9998,78,C,5,2016/9/22,2016/9/22 7:46,5078571,http://invest.ppdai.com/loan/info?id=20503614,13
20503623,pdu7802735553,5000,12,12,fanshan7130,40,AA,2,2016/9/22,2016/9/22 8:39,996380,http://invest.ppdai.com/loan/info?id=20503623,40
20503623,pdu7802735553,5000,12,12,jieu,50,AA,2,2016/9/22,2016/9/22 8:39,5078527,http://invest.ppdai.com/loan/info?id=20503623,40
20503630,pdu0003102108,3500,12,12,hhxd_touzi,3500,AA,2,2016/9/23,2016/9/23 17:40,996373,http://invest.ppdai.com/loan/info?id=20503630,1
20503639,pdu3678818408,3000,8.51,3,pdu02454333,20,AAA,1,2016/9/22,2016/9/22 21:45,5078477,http://invest.ppdai.com/loan/info?id=20503639,23
20503639,pdu3678818408,3000,8.51,3,pdu85135275,200,AAA,1,2016/9/22,2016/9/22 21:45,5078476,http://invest.ppdai.com/loan/info?id=20503639,23
20503639,pdu3678818408,3000,8.51,3,tq11kma,20,AAA,1,2016/9/22,2016/9/22 21:45,5078481,http://invest.ppdai.com/loan/info?id=20503639,23
